date,train_id,route_id,section_id,origin_station,destination_station,distance_km,scheduled_section_time_min,actual_section_time_min,current_delay_min,average_speed_kmph,congestion_level,weather_condition,operational_event,dwell_time_min,historical_section_avg_time
2025-02-24,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,60,4,43.9,0.57,Clear,Normal,2,47
2025-02-24,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,92,31,45.5,0.74,Heavy Rain,Normal,4,68
2025-02-24,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,122,71,45.5,0.9,Clear,Normal,6,86
2025-02-24,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,149,124,49.4,0.64,Clear,Normal,6,110
2025-02-25,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,30,25,86.6,0.24,Clear,Normal,3,47
2025-02-25,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,52,22,80.3,0.45,Clear,Normal,9,68
2025-02-25,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,64,22,86.5,0.29,Clear,Normal,7,86
2025-02-25,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,85,17,86.1,0.77,Clear,Normal,9,110
2025-02-25,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,29,16,89.8,0.44,Clear,Normal,3,47
2025-02-25,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,48,12,86.4,0.49,Clear,Normal,7,68
2025-02-25,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,62,8,89.7,0.95,Clear,Normal,7,86
2025-02-25,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,79,1,92.7,0.84,Clear,Normal,6,110
2025-02-25,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,48,0,54.2,0.7,Clear,Normal,8,47
2025-02-25,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,75,15,55.4,0.98,Clear,Normal,9,68
2025-02-25,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,81,38,68.3,0.43,Clear,Normal,5,86
2025-02-25,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,108,50,68.2,0.34,Clear,Normal,6,110
2025-02-25,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,68,24,38.7,0.6,Clear,Normal,9,47
2025-02-25,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,90,59,46.5,0.49,Clear,Normal,7,68
2025-02-25,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,125,97,44.4,0.91,Clear,Normal,9,86
2025-02-25,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,148,153,49.7,0.77,Clear,Normal,2,110
2025-02-26,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,0,74.4,0.39,Clear,Normal,8,47
2025-02-26,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,47,2,88.7,0.11,Clear,Normal,4,68
2025-02-26,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,59,0,93.8,0.47,Clear,Normal,2,86
2025-02-26,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,83,0,88.2,0.86,Clear,Normal,7,110
2025-02-26,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,30,12,86.8,0.69,Clear,Normal,4,47
2025-02-26,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,43,9,96.3,0.92,Heavy Rain,Normal,2,68
2025-02-26,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,59,0,94.3,0.85,Clear,Normal,4,86
2025-02-26,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,79,0,92.7,0.47,Heavy Rain,Normal,6,110
2025-02-26,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,39,42,66.6,0.5,Clear,Normal,3,47
2025-02-26,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,67,48,62.0,0.61,Clear,Normal,8,68
2025-02-26,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,82,63,67.5,0.41,Clear,Normal,6,86
2025-02-26,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,105,76,70.1,0.5,Clear,Normal,3,110
2025-02-26,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,63,45,41.8,0.74,Clear,Normal,2,47
2025-02-26,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,95,75,44.1,0.85,Clear,Normal,4,68
2025-02-26,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,123,118,45.2,0.95,Clear,Normal,6,86
2025-02-26,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,146,172,50.4,0.68,Clear,Normal,2,110
2025-02-27,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,0,74.4,0.64,Clear,Normal,8,47
2025-02-27,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,45,2,92.6,0.62,Clear,Normal,2,68
2025-02-27,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,66,0,83.9,0.12,Clear,Normal,9,86
2025-02-27,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,85,0,86.1,0.51,Heavy Rain,Normal,9,110
2025-02-27,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,27,74.6,0.58,Clear,Normal,9,47
2025-02-27,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,43,29,96.3,0.63,Clear,Normal,2,68
2025-02-27,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,64,20,86.9,0.62,Clear,Normal,9,86
2025-02-27,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,79,15,92.7,0.73,Clear,Normal,6,110
2025-02-27,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,50,0,52.1,0.89,Clear,Normal,7,47
2025-02-27,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,75,17,55.4,0.98,Clear,Normal,9,68
2025-02-27,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,84,40,65.9,0.36,Clear,Normal,8,86
2025-02-27,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,104,55,70.8,0.29,Clear,Normal,2,110
2025-02-27,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,65,7,40.5,0.52,Clear,Normal,8,47
2025-02-27,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,88,39,47.6,0.41,Clear,Normal,6,68
2025-02-27,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,122,75,45.5,0.87,Clear,Normal,7,86
2025-02-27,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,155,128,47.5,0.81,Clear,Normal,8,110
2025-02-28,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,32,0,81.2,0.19,Clear,Normal,5,47
2025-02-28,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,45,0,92.6,0.99,Clear,Normal,2,68
2025-02-28,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,66,0,83.9,0.35,Clear,Normal,9,86
2025-02-28,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,85,0,86.1,0.3,Clear,Normal,9,110
2025-02-28,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,32,0,81.5,0.42,Clear,Normal,6,47
2025-02-28,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,46,0,90.1,0.25,Clear,Normal,5,68
2025-02-28,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,63,0,88.3,0.88,Clear,Normal,8,86
2025-02-28,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,77,0,95.1,0.85,Clear,Normal,4,110
2025-02-28,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,44,37,59.1,0.55,Clear,Normal,7,47
2025-02-28,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,181,48,23.1,0.89,Clear,Loco Issue,8,68
2025-02-28,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,86,177,64.4,0.74,Clear,Normal,6,86
2025-02-28,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,116,194,63.5,0.75,Clear,Normal,9,110
2025-02-28,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,64,15,41.2,0.7,Clear,Normal,3,47
2025-02-28,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,93,46,45.0,0.86,Clear,Normal,2,68
2025-02-28,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,106,87,52.4,0.11,Clear,Normal,6,86
2025-02-28,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,146,124,50.4,0.54,Clear,Normal,5,110
2025-03-01,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,31,74.4,0.21,Clear,Normal,8,47
2025-03-01,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,49,33,85.1,0.21,Clear,Normal,6,68
2025-03-01,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,63,30,87.9,0.56,Clear,Normal,6,86
2025-03-01,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,81,24,90.4,0.68,Clear,Normal,5,110
2025-03-01,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,30,35,86.8,0.77,Clear,Normal,4,47
2025-03-01,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,48,32,86.4,0.27,Clear,Normal,7,68
2025-03-01,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,64,28,86.9,0.47,Clear,Normal,9,86
2025-03-01,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,82,23,89.3,0.97,Clear,Normal,9,110
2025-03-01,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,49,34,53.2,0.9,Clear,Normal,5,47
2025-03-01,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,70,50,59.3,0.82,Clear,Normal,7,68
2025-03-01,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,82,68,67.5,0.33,Clear,Normal,6,86
2025-03-01,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,108,81,68.2,0.34,Clear,Normal,6,110
2025-03-01,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,55,0,47.9,0.15,Clear,Normal,5,47
2025-03-01,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,92,22,45.5,0.51,Clear,Normal,8,68
2025-03-01,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,108,62,51.4,0.31,Clear,Normal,4,86
2025-03-01,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,139,101,52.9,0.29,Heavy Rain,Normal,3,110
2025-03-02,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,18,74.4,0.73,Heavy Rain,Normal,8,47
2025-03-02,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,51,20,81.8,0.64,Clear,Normal,8,68
2025-03-02,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,60,19,92.2,0.74,Clear,Normal,3,86
2025-03-02,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,84,10,87.2,0.28,Clear,Normal,8,110
2025-03-02,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,31,37,84.1,0.7,Clear,Normal,5,47
2025-03-02,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,46,35,90.1,0.15,Clear,Normal,5,68
2025-03-02,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,63,29,88.3,0.94,Clear,Normal,8,86
2025-03-02,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,75,23,97.6,0.5,Clear,Normal,2,110
2025-03-02,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,40,1,64.9,0.27,Clear,Normal,4,47
2025-03-02,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,70,8,59.3,0.82,Clear,Normal,7,68
2025-03-02,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,81,26,68.3,0.69,Clear,Normal,2,86
2025-03-02,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,112,38,65.8,0.61,Clear,Normal,8,110
2025-03-02,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,60,0,43.9,0.39,Clear,Normal,6,47
2025-03-02,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,94,27,44.5,0.8,Clear,Normal,4,68
2025-03-02,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,109,69,50.9,0.4,Clear,Normal,3,86
2025-03-02,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,139,109,52.9,0.34,Clear,Normal,2,110
2025-03-03,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,32,0,81.2,0.64,Clear,Normal,5,47
2025-03-03,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,46,0,90.6,0.35,Clear,Normal,3,68
2025-03-03,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,62,0,89.3,0.59,Clear,Normal,5,86
2025-03-03,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,80,0,91.5,0.38,Clear,Normal,4,110
2025-03-03,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,29,20,89.8,0.86,Clear,Normal,3,47
2025-03-03,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,50,16,83.0,0.94,Clear,Normal,9,68
2025-03-03,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,59,14,94.3,0.28,Clear,Normal,4,86
2025-03-03,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,82,4,89.3,0.64,Clear,Normal,9,110
2025-03-03,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,43,0,60.5,0.1,Clear,Normal,7,47
2025-03-03,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,65,10,63.9,0.78,Clear,Normal,3,68
2025-03-03,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,80,23,69.2,0.2,Clear,Normal,4,86
2025-03-03,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,184,34,40.1,0.7,Clear,Signal Failure,8,110
2025-03-03,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,73,0,36.1,0.91,Clear,Normal,8,47
2025-03-03,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,85,40,49.2,0.2,Clear,Normal,7,68
2025-03-03,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,108,73,51.4,0.41,Clear,Normal,2,86
2025-03-03,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,142,112,51.8,0.26,Clear,Normal,6,110
